,FIPS Code,State,Area name,adults_bs_2014-18
0,0,US,United States,31.5
1,1000,AL,Alabama,24.9
2,1001,AL,Autauga County,27.7
3,1003,AL,Baldwin County,31.3
4,1005,AL,Barbour County,12.2
5,1007,AL,Bibb County,11.5
6,1009,AL,Blount County,12.6
7,1011,AL,Bullock County,13.3
8,1013,AL,Butler County,16.1
9,1015,AL,Calhoun County,18.0
10,1017,AL,Chambers County,13.2
11,1019,AL,Cherokee County,12.9
12,1021,AL,Chilton County,14.2
13,1023,AL,Choctaw County,13.0
14,1025,AL,Clarke County,12.6
15,1027,AL,Clay County,10.2
16,1029,AL,Cleburne County,13.7
17,1031,AL,Coffee County,23.4
18,1033,AL,Colbert County,18.7
19,1035,AL,Conecuh County,10.7
20,1037,AL,Coosa County,11.6
21,1039,AL,Covington County,14.9
22,1041,AL,Crenshaw County,15.6
23,1043,AL,Cullman County,13.7
24,1045,AL,Dale County,17.0
25,1047,AL,Dallas County,15.1
26,1049,AL,DeKalb County,12.7
27,1051,AL,Elmore County,24.5
28,1053,AL,Escambia County,12.7
29,1055,AL,Etowah County,17.7
30,1057,AL,Fayette County,12.9
31,1059,AL,Franklin County,12.9
32,1061,AL,Geneva County,11.1
33,1063,AL,Greene County,10.1
34,1065,AL,Hale County,14.1
35,1067,AL,Henry County,18.0
36,1069,AL,Houston County,21.0
37,1071,AL,Jackson County,14.2
38,1073,AL,Jefferson County,32.4
39,1075,AL,Lamar County,12.5
40,1077,AL,Lauderdale County,23.9
41,1079,AL,Lawrence County,11.7
42,1081,AL,Lee County,34.1
43,1083,AL,Limestone County,25.5
44,1085,AL,Lowndes County,14.1
45,1087,AL,Macon County,20.7
46,1089,AL,Madison County,41.7
47,1091,AL,Marengo County,15.4
48,1093,AL,Marion County,13.1
49,1095,AL,Marshall County,19.2
50,1097,AL,Mobile County,22.9
51,1099,AL,Monroe County,14.1
52,1101,AL,Montgomery County,32.1
53,1103,AL,Morgan County,21.7
54,1105,AL,Perry County,15.7
55,1107,AL,Pickens County,13.5
56,1109,AL,Pike County,23.6
57,1111,AL,Randolph County,14.9
58,1113,AL,Russell County,16.5
59,1115,AL,St. Clair County,16.5
60,1117,AL,Shelby County,42.1
61,1119,AL,Sumter County,21.8
62,1121,AL,Talladega County,14.3
63,1123,AL,Tallapoosa County,18.3
64,1125,AL,Tuscaloosa County,30.3
65,1127,AL,Walker County,11.6
66,1129,AL,Washington County,11.1
67,1131,AL,Wilcox County,12.5
68,1133,AL,Winston County,13.5
69,2000,AK,Alaska,29.2
70,2010,AK,Aleutian Islands,
71,2013,AK,Aleutians East Borough,12.7
72,2016,AK,Aleutians West Census Area,16.4
73,2020,AK,Anchorage Municipality,35.3
74,2050,AK,Bethel Census Area,12.3
75,2060,AK,Bristol Bay Borough,22.3
76,2068,AK,Denali Borough,43.5
77,2070,AK,Dillingham Census Area,19.3
78,2090,AK,Fairbanks North Star Borough,32.6
79,2100,AK,Haines Borough,37.4
80,2105,AK,Hoonah-Angoon Census Area,23.4
81,2110,AK,Juneau City and Borough,39.5
82,2122,AK,Kenai Peninsula Borough,23.3
83,2130,AK,Ketchikan Gateway Borough,24.5
84,2150,AK,Kodiak Island Borough,26.0
85,2158,AK,Kusilvak Census Area,4.8
86,2160,AK,Kuskokwim Division,
87,2164,AK,Lake and Peninsula Borough,15.8
88,2170,AK,Matanuska-Susitna Borough,21.2
89,2180,AK,Nome Census Area,14.6
90,2185,AK,North Slope Borough,16.6
91,2188,AK,Northwest Arctic Borough,11.7
92,2195,AK,Petersburg Census Area,27.6
93,2198,AK,Prince of Wales-Hyder Census Area,17.6
94,2201,AK,Prince of Wales-Outer Ketchikan Census Area,
95,2220,AK,Sitka City and Borough,32.6
96,2230,AK,Skagway Municipality,33.7
97,2231,AK,Skagway-Yakutat-Angoon Census Area,
98,2232,AK,Skagway-Hoonah-Angoon Census Area,
99,2240,AK,Southeast Fairbanks Census Area,19.1
100,2250,AK,Upper Yukon Division,
101,2261,AK,Valdez-Cordova Census Area,30.6
102,2275,AK,Wrangell City and Borough,20.7
103,2280,AK,Wrangell-Petersburg Census Area,
104,2282,AK,Yakutat City and Borough,20.0
105,2290,AK,Yukon-Koyukuk Census Area,13.4
106,4000,AZ,Arizona,28.9
107,4001,AZ,Apache County,11.7
108,4003,AZ,Cochise County,23.0
109,4005,AZ,Coconino County,35.6
110,4007,AZ,Gila County,18.5
111,4009,AZ,Graham County,15.3
112,4011,AZ,Greenlee County,11.9
113,4012,AZ,La Paz County,12.4
114,4013,AZ,Maricopa County,32.0
115,4015,AZ,Mohave County,12.9
116,4017,AZ,Navajo County,15.8
117,4019,AZ,Pima County,31.9
118,4021,AZ,Pinal County,19.0
119,4023,AZ,Santa Cruz County,21.0
120,4025,AZ,Yavapai County,25.2
121,4027,AZ,Yuma County,14.8
122,5000,AR,Arkansas,22.6
123,5001,AR,Arkansas County,15.5
124,5003,AR,Ashley County,13.2
125,5005,AR,Baxter County,18.3
126,5007,AR,Benton County,32.4
127,5009,AR,Boone County,16.0
128,5011,AR,Bradley County,15.2
129,5013,AR,Calhoun County,12.1
130,5015,AR,Carroll County,20.4
131,5017,AR,Chicot County,14.7
132,5019,AR,Clark County,27.6
133,5021,AR,Clay County,11.6
134,5023,AR,Cleburne County,14.9
135,5025,AR,Cleveland County,16.2
136,5027,AR,Columbia County,20.6
137,5029,AR,Conway County,16.0
138,5031,AR,Craighead County,26.3
139,5033,AR,Crawford County,15.3
140,5035,AR,Crittenden County,18.0
141,5037,AR,Cross County,15.4
142,5039,AR,Dallas County,13.7
143,5041,AR,Desha County,12.4
144,5043,AR,Drew County,20.6
145,5045,AR,Faulkner County,30.0
146,5047,AR,Franklin County,11.8
147,5049,AR,Fulton County,11.8
148,5051,AR,Garland County,20.2
149,5053,AR,Grant County,18.3
150,5055,AR,Greene County,15.9
151,5057,AR,Hempstead County,15.1
152,5059,AR,Hot Spring County,14.7
153,5061,AR,Howard County,14.7
154,5063,AR,Independence County,18.9
155,5065,AR,Izard County,13.8
156,5067,AR,Jackson County,10.2
157,5069,AR,Jefferson County,17.8
158,5071,AR,Johnson County,15.8
159,5073,AR,Lafayette County,16.5
160,5075,AR,Lawrence County,15.0
161,5077,AR,Lee County,8.9
162,5079,AR,Lincoln County,8.9
163,5081,AR,Little River County,11.4
164,5083,AR,Logan County,12.1
165,5085,AR,Lonoke County,20.3
166,5087,AR,Madison County,12.5
167,5089,AR,Marion County,17.2
168,5091,AR,Miller County,16.6
169,5093,AR,Mississippi County,12.8
170,5095,AR,Monroe County,10.5
171,5097,AR,Montgomery County,10.8
172,5099,AR,Nevada County,15.4
173,5101,AR,Newton County,16.2
174,5103,AR,Ouachita County,16.0
175,5105,AR,Perry County,11.9
176,5107,AR,Phillips County,14.0
177,5109,AR,Pike County,14.7
178,5111,AR,Poinsett County,10.1
179,5113,AR,Polk County,13.3
180,5115,AR,Pope County,22.0
181,5117,AR,Prairie County,15.1
182,5119,AR,Pulaski County,34.1
183,5121,AR,Randolph County,14.0
184,5123,AR,St. Francis County,10.6
185,5125,AR,Saline County,26.1
186,5127,AR,Scott County,9.1
187,5129,AR,Searcy County,12.5
188,5131,AR,Sebastian County,19.7
189,5133,AR,Sevier County,11.5
190,5135,AR,Sharp County,11.3
191,5137,AR,Stone County,12.8
192,5139,AR,Union County,20.8
193,5141,AR,Van Buren County,14.1
194,5143,AR,Washington County,32.8
195,5145,AR,White County,21.4
196,5147,AR,Woodruff County,12.0
197,5149,AR,Yell County,13.5
198,6000,CA,California,33.3
199,6001,CA,Alameda County,46.0
200,6003,CA,Alpine County,30.0
201,6005,CA,Amador County,20.3
202,6007,CA,Butte County,26.5
203,6009,CA,Calaveras County,18.7
204,6011,CA,Colusa County,15.4
205,6013,CA,Contra Costa County,41.7
206,6015,CA,Del Norte County,14.3
207,6017,CA,El Dorado County,33.7
208,6019,CA,Fresno County,20.7
209,6021,CA,Glenn County,13.9
210,6023,CA,Humboldt County,29.8
211,6025,CA,Imperial County,14.5
212,6027,CA,Inyo County,26.1
213,6029,CA,Kern County,16.1
214,6031,CA,Kings County,13.5
215,6033,CA,Lake County,15.8
216,6035,CA,Lassen County,12.0
217,6037,CA,Los Angeles County,31.8
218,6039,CA,Madera County,14.5
219,6041,CA,Marin County,58.8
220,6043,CA,Mariposa County,23.4
221,6045,CA,Mendocino County,24.7
222,6047,CA,Merced County,14.0
223,6049,CA,Modoc County,15.9
224,6051,CA,Mono County,30.6
225,6053,CA,Monterey County,24.5
226,6055,CA,Napa County,34.9
227,6057,CA,Nevada County,36.6
228,6059,CA,Orange County,39.9
229,6061,CA,Placer County,38.6
230,6063,CA,Plumas County,23.5
231,6065,CA,Riverside County,21.8
232,6067,CA,Sacramento County,30.4
233,6069,CA,San Benito County,19.7
234,6071,CA,San Bernardino County,20.3
235,6073,CA,San Diego County,38.1
236,6075,CA,San Francisco County,57.1
237,6077,CA,San Joaquin County,18.4
238,6079,CA,San Luis Obispo County,34.6
239,6081,CA,San Mateo County,49.9
240,6083,CA,Santa Barbara County,33.8
241,6085,CA,Santa Clara County,51.3
242,6087,CA,Santa Cruz County,40.0
243,6089,CA,Shasta County,22.2
244,6091,CA,Sierra County,18.7
245,6093,CA,Siskiyou County,22.5
246,6095,CA,Solano County,26.2
247,6097,CA,Sonoma County,34.9
248,6099,CA,Stanislaus County,16.9
249,6101,CA,Sutter County,17.7
250,6103,CA,Tehama County,15.5
251,6105,CA,Trinity County,19.7
252,6107,CA,Tulare County,14.3
253,6109,CA,Tuolumne County,20.0
254,6111,CA,Ventura County,33.1
255,6113,CA,Yolo County,41.6
256,6115,CA,Yuba County,16.7
257,8000,CO,Colorado,40.1
258,8001,CO,Adams County,23.6
259,8003,CO,Alamosa County,26.1
260,8005,CO,Arapahoe County,42.2
261,8007,CO,Archuleta County,38.9
262,8009,CO,Baca County,22.1
263,8011,CO,Bent County,12.4
264,8013,CO,Boulder County,60.8
265,8014,CO,Broomfield County,55.5
266,8015,CO,Chaffee County,33.5
267,8017,CO,Cheyenne County,20.0
268,8019,CO,Clear Creek County,46.5
269,8021,CO,Conejos County,20.2
270,8023,CO,Costilla County,19.1
271,8025,CO,Crowley County,9.6
272,8027,CO,Custer County,36.9
273,8029,CO,Delta County,21.2
274,8031,CO,Denver County,47.9
275,8033,CO,Dolores County,21.3
276,8035,CO,Douglas County,57.9
277,8037,CO,Eagle County,48.1
278,8039,CO,Elbert County,35.9
279,8041,CO,El Paso County,37.9
280,8043,CO,Fremont County,18.2
281,8045,CO,Garfield County,30.0
282,8047,CO,Gilpin County,38.7
283,8049,CO,Grand County,37.8
284,8051,CO,Gunnison County,55.3
285,8053,CO,Hinsdale County,43.9
286,8055,CO,Huerfano County,21.4
287,8057,CO,Jackson County,16.8
288,8059,CO,Jefferson County,44.1
289,8061,CO,Kiowa County,21.5
290,8063,CO,Kit Carson County,18.9
291,8065,CO,Lake County,34.0
292,8067,CO,La Plata County,43.9
293,8069,CO,Larimer County,46.3
294,8071,CO,Las Animas County,19.7
295,8073,CO,Lincoln County,12.8
296,8075,CO,Logan County,20.5
297,8077,CO,Mesa County,27.4
298,8079,CO,Mineral County,39.9
299,8081,CO,Moffat County,17.1
300,8083,CO,Montezuma County,28.6
301,8085,CO,Montrose County,23.9
302,8087,CO,Morgan County,17.6
303,8089,CO,Otero County,17.7
304,8091,CO,Ouray County,48.6
305,8093,CO,Park County,30.2
306,8095,CO,Phillips County,25.5
307,8097,CO,Pitkin County,63.1
308,8099,CO,Prowers County,17.4
309,8101,CO,Pueblo County,22.0
310,8103,CO,Rio Blanco County,20.2
311,8105,CO,Rio Grande County,23.7
312,8107,CO,Routt County,50.4
313,8109,CO,Saguache County,22.9
314,8111,CO,San Juan County,34.5
315,8113,CO,San Miguel County,56.7
316,8115,CO,Sedgwick County,20.8
317,8117,CO,Summit County,51.0
318,8119,CO,Teller County,34.0
319,8121,CO,Washington County,16.2
320,8123,CO,Weld County,26.7
321,8125,CO,Yuma County,22.1
322,9000,CT,Connecticut,38.9
323,9001,CT,Fairfield County,47.4
324,9003,CT,Hartford County,37.8
325,9005,CT,Litchfield County,35.1
326,9007,CT,Middlesex County,41.5
327,9009,CT,New Haven County,34.9
328,9011,CT,New London County,33.3
329,9013,CT,Tolland County,41.2
330,9015,CT,Windham County,24.1
331,10000,DE,Delaware,31.4
332,10001,DE,Kent County,23.6
333,10003,DE,New Castle County,35.9
334,10005,DE,Sussex County,26.5
335,11000,DC,District of Columbia,57.6
336,11001,DC,District of Columbia,57.6
337,12000,FL,Florida,29.2
338,12001,FL,Alachua County,42.5
339,12003,FL,Baker County,13.4
340,12005,FL,Bay County,22.8
341,12007,FL,Bradford County,10.6
342,12009,FL,Brevard County,29.3
343,12011,FL,Broward County,31.9
344,12013,FL,Calhoun County,9.9
345,12015,FL,Charlotte County,23.2
346,12017,FL,Citrus County,17.6
347,12019,FL,Clay County,24.1
348,12021,FL,Collier County,36.2
349,12023,FL,Columbia County,15.6
350,12027,FL,DeSoto County,11.4
351,12029,FL,Dixie County,9.4
352,12031,FL,Duval County,29.2
353,12033,FL,Escambia County,26.4
354,12035,FL,Flagler County,24.4
355,12037,FL,Franklin County,17.1
356,12039,FL,Gadsden County,16.7
357,12041,FL,Gilchrist County,14.2
358,12043,FL,Glades County,9.9
359,12045,FL,Gulf County,17.7
360,12047,FL,Hamilton County,9.3
361,12049,FL,Hardee County,10.4
362,12051,FL,Hendry County,8.2
363,12053,FL,Hernando County,17.5
364,12055,FL,Highlands County,17.0
365,12057,FL,Hillsborough County,32.7
366,12059,FL,Holmes County,10.3
367,12061,FL,Indian River County,28.3
368,12063,FL,Jackson County,13.4
369,12065,FL,Jefferson County,22.0
370,12067,FL,Lafayette County,15.8
371,12069,FL,Lake County,22.7
372,12071,FL,Lee County,27.8
373,12073,FL,Leon County,45.7
374,12075,FL,Levy County,12.6
375,12077,FL,Liberty County,12.7
376,12079,FL,Madison County,13.8
377,12081,FL,Manatee County,29.3
378,12083,FL,Marion County,19.4
379,12085,FL,Martin County,33.0
380,12086,FL,Miami-Dade County,28.8
381,12087,FL,Monroe County,33.3
382,12089,FL,Nassau County,28.2
383,12091,FL,Okaloosa County,30.6
384,12093,FL,Okeechobee County,11.4
385,12095,FL,Orange County,33.8
386,12097,FL,Osceola County,20.5
387,12099,FL,Palm Beach County,35.7
388,12101,FL,Pasco County,23.4
389,12103,FL,Pinellas County,31.0
390,12105,FL,Polk County,20.0
391,12107,FL,Putnam County,12.4
392,12109,FL,St. Johns County,43.7
393,12111,FL,St. Lucie County,20.3
394,12113,FL,Santa Rosa County,28.1
395,12115,FL,Sarasota County,34.7
396,12117,FL,Seminole County,38.2
397,12119,FL,Sumter County,31.1
398,12121,FL,Suwannee County,14.7
399,12123,FL,Taylor County,7.4
400,12125,FL,Union County,8.3
401,12127,FL,Volusia County,23.6
402,12129,FL,Wakulla County,18.4
403,12131,FL,Walton County,28.4
404,12133,FL,Washington County,11.7
405,13000,GA,Georgia,30.7
406,13001,GA,Appling County,9.7
407,13003,GA,Atkinson County,9.9
408,13005,GA,Bacon County,10.1
409,13007,GA,Baker County,12.3
410,13009,GA,Baldwin County,20.9
411,13011,GA,Banks County,12.8
412,13013,GA,Barrow County,17.6
413,13015,GA,Bartow County,19.5
414,13017,GA,Ben Hill County,12.0
415,13019,GA,Berrien County,11.8
416,13021,GA,Bibb County,25.7
417,13023,GA,Bleckley County,17.2
418,13025,GA,Brantley County,8.2
419,13027,GA,Brooks County,15.2
420,13029,GA,Bryan County,32.6
421,13031,GA,Bulloch County,27.4
422,13033,GA,Burke County,12.6
423,13035,GA,Butts County,11.4
424,13037,GA,Calhoun County,9.4
425,13039,GA,Camden County,24.5
426,13043,GA,Candler County,14.1
427,13045,GA,Carroll County,20.6
428,13047,GA,Catoosa County,20.8
429,13049,GA,Charlton County,10.5
430,13051,GA,Chatham County,33.2
431,13053,GA,Chattahoochee County,33.4
432,13055,GA,Chattooga County,9.8
433,13057,GA,Cherokee County,37.0
434,13059,GA,Clarke County,42.7
435,13061,GA,Clay County,7.9
436,13063,GA,Clayton County,19.5
437,13065,GA,Clinch County,11.1
438,13067,GA,Cobb County,46.5
439,13069,GA,Coffee County,13.2
440,13071,GA,Colquitt County,12.5
441,13073,GA,Columbia County,35.1
442,13075,GA,Cook County,15.5
443,13077,GA,Coweta County,29.8
444,13079,GA,Crawford County,10.3
445,13081,GA,Crisp County,13.7
446,13083,GA,Dade County,13.9
447,13085,GA,Dawson County,30.4
448,13087,GA,Decatur County,14.6
449,13089,GA,DeKalb County,43.4
450,13091,GA,Dodge County,13.7
451,13093,GA,Dooly County,11.3
452,13095,GA,Dougherty County,21.4
453,13097,GA,Douglas County,27.1
454,13099,GA,Early County,15.6
455,13101,GA,Echols County,8.8
456,13103,GA,Effingham County,20.1
457,13105,GA,Elbert County,10.8
458,13107,GA,Emanuel County,12.4
459,13109,GA,Evans County,15.5
460,13111,GA,Fannin County,21.3
461,13113,GA,Fayette County,46.5
462,13115,GA,Floyd County,20.4
463,13117,GA,Forsyth County,51.7
464,13119,GA,Franklin County,13.5
465,13121,GA,Fulton County,51.4
466,13123,GA,Gilmer County,20.0
467,13125,GA,Glascock County,9.0
468,13127,GA,Glynn County,29.6
469,13129,GA,Gordon County,14.4
470,13131,GA,Grady County,14.1
471,13133,GA,Greene County,25.8
472,13135,GA,Gwinnett County,36.1
473,13137,GA,Habersham County,18.7
474,13139,GA,Hall County,24.0
475,13141,GA,Hancock County,8.8
476,13143,GA,Haralson County,14.0
477,13145,GA,Harris County,29.9
478,13147,GA,Hart County,15.1
479,13149,GA,Heard County,9.8
480,13151,GA,Henry County,28.3
481,13153,GA,Houston County,27.3
482,13155,GA,Irwin County,14.3
483,13157,GA,Jackson County,21.0
484,13159,GA,Jasper County,10.8
485,13161,GA,Jeff Davis County,10.0
486,13163,GA,Jefferson County,11.0
487,13165,GA,Jenkins County,9.3
488,13167,GA,Johnson County,10.4
489,13169,GA,Jones County,20.1
490,13171,GA,Lamar County,17.1
491,13173,GA,Lanier County,16.4
492,13175,GA,Laurens County,15.6
493,13177,GA,Lee County,25.6
494,13179,GA,Liberty County,18.3
495,13181,GA,Lincoln County,13.5
496,13183,GA,Long County,15.5
497,13185,GA,Lowndes County,25.6
498,13187,GA,Lumpkin County,26.2
499,13189,GA,McDuffie County,13.7
500,13191,GA,McIntosh County,15.6
501,13193,GA,Macon County,8.6
502,13195,GA,Madison County,18.0
503,13197,GA,Marion County,13.1
504,13199,GA,Meriwether County,11.5
505,13201,GA,Miller County,12.3
506,13205,GA,Mitchell County,11.1
507,13207,GA,Monroe County,26.3
508,13209,GA,Montgomery County,14.1
509,13211,GA,Morgan County,20.8
510,13213,GA,Murray County,9.4
511,13215,GA,Muscogee County,26.2
512,13217,GA,Newton County,19.6
513,13219,GA,Oconee County,51.1
514,13221,GA,Oglethorpe County,16.9
515,13223,GA,Paulding County,24.1
516,13225,GA,Peach County,19.4
517,13227,GA,Pickens County,23.7
518,13229,GA,Pierce County,11.9
519,13231,GA,Pike County,15.9
520,13233,GA,Polk County,12.2
521,13235,GA,Pulaski County,12.4
522,13237,GA,Putnam County,22.2
523,13239,GA,Quitman County,9.1
524,13241,GA,Rabun County,24.8
525,13243,GA,Randolph County,11.7
526,13245,GA,Richmond County,21.3
527,13247,GA,Rockdale County,26.5
528,13249,GA,Schley County,12.9
529,13251,GA,Screven County,14.2
530,13253,GA,Seminole County,14.4
531,13255,GA,Spalding County,16.4
532,13257,GA,Stephens County,22.1
533,13259,GA,Stewart County,11.2
534,13261,GA,Sumter County,18.6
535,13263,GA,Talbot County,12.0
536,13265,GA,Taliaferro County,7.0
537,13267,GA,Tattnall County,13.2
538,13269,GA,Taylor County,11.2
539,13271,GA,Telfair County,8.4
540,13273,GA,Terrell County,12.3
541,13275,GA,Thomas County,23.1
542,13277,GA,Tift County,16.5
543,13279,GA,Toombs County,15.8
544,13281,GA,Towns County,26.2
545,13283,GA,Treutlen County,13.6
546,13285,GA,Troup County,18.5
547,13287,GA,Turner County,12.5
548,13289,GA,Twiggs County,9.4
549,13291,GA,Union County,22.4
550,13293,GA,Upson County,13.7
551,13295,GA,Walker County,15.9
552,13297,GA,Walton County,19.9
553,13299,GA,Ware County,13.9
554,13301,GA,Warren County,13.4
555,13303,GA,Washington County,14.0
556,13305,GA,Wayne County,12.9
557,13307,GA,Webster County,11.7
558,13309,GA,Wheeler County,12.8
559,13311,GA,White County,21.4
560,13313,GA,Whitfield County,15.7
561,13315,GA,Wilcox County,11.4
562,13317,GA,Wilkes County,12.6
563,13319,GA,Wilkinson County,10.6
564,13321,GA,Worth County,10.4
565,15000,HI,Hawaii,32.5
566,15001,HI,Hawaii County,29.5
567,15003,HI,Honolulu County,34.3
568,15005,HI,Kalawao County,24.6
569,15007,HI,Kauai County,29.5
570,15009,HI,Maui County,26.6
571,16000,ID,Idaho,26.9
572,16001,ID,Ada County,37.8
573,16003,ID,Adams County,19.1
574,16005,ID,Bannock County,27.2
575,16007,ID,Bear Lake County,20.3
576,16009,ID,Benewah County,15.1
577,16011,ID,Bingham County,20.7
578,16013,ID,Blaine County,38.2
579,16015,ID,Boise County,27.2
580,16017,ID,Bonner County,23.1
581,16019,ID,Bonneville County,30.1
582,16021,ID,Boundary County,19.0
583,16023,ID,Butte County,18.2
584,16025,ID,Camas County,19.5
585,16027,ID,Canyon County,18.3
586,16029,ID,Caribou County,19.9
587,16031,ID,Cassia County,18.6
588,16033,ID,Clark County,15.5
589,16035,ID,Clearwater County,16.9
590,16037,ID,Custer County,23.0
591,16039,ID,Elmore County,16.4
592,16041,ID,Franklin County,18.1
593,16043,ID,Fremont County,20.9
594,16045,ID,Gem County,14.8
595,16047,ID,Gooding County,15.2
596,16049,ID,Idaho County,20.2
597,16051,ID,Jefferson County,22.6
598,16053,ID,Jerome County,14.9
599,16055,ID,Kootenai County,24.9
600,16057,ID,Latah County,45.1
601,16059,ID,Lemhi County,21.1
602,16061,ID,Lewis County,17.3
603,16063,ID,Lincoln County,10.1
604,16065,ID,Madison County,36.4
605,16067,ID,Minidoka County,13.4
606,16069,ID,Nez Perce County,21.9
607,16071,ID,Oneida County,15.5
608,16073,ID,Owyhee County,11.2
609,16075,ID,Payette County,14.2
610,16077,ID,Power County,15.9
611,16079,ID,Shoshone County,11.6
612,16081,ID,Teton County,41.5
613,16083,ID,Twin Falls County,20.6
614,16085,ID,Valley County,30.1
615,16087,ID,Washington County,14.8
616,17000,IL,Illinois,34.1
617,17001,IL,Adams County,24.8
618,17003,IL,Alexander County,11.3
619,17005,IL,Bond County,21.8
620,17007,IL,Boone County,23.2
621,17009,IL,Brown County,13.7
622,17011,IL,Bureau County,19.7
623,17013,IL,Calhoun County,13.6
624,17015,IL,Carroll County,18.1
625,17017,IL,Cass County,14.6
626,17019,IL,Champaign County,44.4
627,17021,IL,Christian County,16.6
628,17023,IL,Clark County,17.6
629,17025,IL,Clay County,15.2
630,17027,IL,Clinton County,22.5
631,17029,IL,Coles County,25.6
632,17031,IL,Cook County,38.0
633,17033,IL,Crawford County,16.6
634,17035,IL,Cumberland County,15.8
635,17037,IL,DeKalb County,31.4
636,17039,IL,De Witt County,21.3
637,17041,IL,Douglas County,19.0
638,17043,IL,DuPage County,48.8
639,17045,IL,Edgar County,16.7
640,17047,IL,Edwards County,13.9
641,17049,IL,Effingham County,22.5
642,17051,IL,Fayette County,11.7
643,17053,IL,Ford County,20.2
644,17055,IL,Franklin County,15.9
645,17057,IL,Fulton County,17.6
646,17059,IL,Gallatin County,9.9
647,17061,IL,Greene County,12.4
648,17063,IL,Grundy County,23.6
649,17065,IL,Hamilton County,18.3
650,17067,IL,Hancock County,21.3
651,17069,IL,Hardin County,11.2
652,17071,IL,Henderson County,15.4
653,17073,IL,Henry County,22.6
654,17075,IL,Iroquois County,15.4
655,17077,IL,Jackson County,36.0
656,17079,IL,Jasper County,17.5
657,17081,IL,Jefferson County,17.4
658,17083,IL,Jersey County,20.5
659,17085,IL,Jo Daviess County,23.8
660,17087,IL,Johnson County,16.5
661,17089,IL,Kane County,33.1
662,17091,IL,Kankakee County,21.0
663,17093,IL,Kendall County,35.4
664,17095,IL,Knox County,18.5
665,17097,IL,Lake County,45.0
666,17099,IL,La Salle County,17.9
667,17101,IL,Lawrence County,13.5
668,17103,IL,Lee County,17.7
669,17105,IL,Livingston County,15.7
670,17107,IL,Logan County,20.4
671,17109,IL,McDonough County,32.4
672,17111,IL,McHenry County,33.7
673,17113,IL,McLean County,44.8
674,17115,IL,Macon County,22.5
675,17117,IL,Macoupin County,19.4
676,17119,IL,Madison County,25.8
677,17121,IL,Marion County,15.0
678,17123,IL,Marshall County,16.8
679,17125,IL,Mason County,15.4
680,17127,IL,Massac County,13.2
681,17129,IL,Menard County,23.1
682,17131,IL,Mercer County,17.8
683,17133,IL,Monroe County,32.5
684,17135,IL,Montgomery County,15.6
685,17137,IL,Morgan County,19.9
686,17139,IL,Moultrie County,19.5
687,17141,IL,Ogle County,20.0
688,17143,IL,Peoria County,30.4
689,17145,IL,Perry County,11.7
690,17147,IL,Piatt County,27.9
691,17149,IL,Pike County,15.1
692,17151,IL,Pope County,13.4
693,17153,IL,Pulaski County,12.3
694,17155,IL,Putnam County,14.6
695,17157,IL,Randolph County,12.8
696,17159,IL,Richland County,21.3
697,17161,IL,Rock Island County,23.2
698,17163,IL,St. Clair County,27.3
699,17165,IL,Saline County,17.8
700,17167,IL,Sangamon County,34.2
701,17169,IL,Schuyler County,18.2
702,17171,IL,Scott County,15.0
703,17173,IL,Shelby County,16.9
704,17175,IL,Stark County,17.5
705,17177,IL,Stephenson County,19.3
706,17179,IL,Tazewell County,26.4
707,17181,IL,Union County,22.8
708,17183,IL,Vermilion County,15.1
709,17185,IL,Wabash County,17.2
710,17187,IL,Warren County,23.0
711,17189,IL,Washington County,20.6
712,17191,IL,Wayne County,14.6
713,17193,IL,White County,15.2
714,17195,IL,Whiteside County,18.5
715,17197,IL,Will County,34.0
716,17199,IL,Williamson County,22.6
717,17201,IL,Winnebago County,22.6
718,17203,IL,Woodford County,31.6
719,18000,IN,Indiana,25.9
720,18001,IN,Adams County,15.3
721,18003,IN,Allen County,28.2
722,18005,IN,Bartholomew County,32.3
723,18007,IN,Benton County,16.9
724,18009,IN,Blackford County,13.6
725,18011,IN,Boone County,48.3
726,18013,IN,Brown County,27.4
727,18015,IN,Carroll County,17.2
728,18017,IN,Cass County,13.9
729,18019,IN,Clark County,20.9
730,18021,IN,Clay County,16.8
731,18023,IN,Clinton County,16.6
732,18025,IN,Crawford County,11.4
733,18027,IN,Daviess County,13.8
734,18029,IN,Dearborn County,21.6
735,18031,IN,Decatur County,19.6
736,18033,IN,DeKalb County,17.7
737,18035,IN,Delaware County,24.3
738,18037,IN,Dubois County,22.2
739,18039,IN,Elkhart County,19.2
740,18041,IN,Fayette County,11.6
741,18043,IN,Floyd County,29.5
742,18045,IN,Fountain County,15.0
743,18047,IN,Franklin County,19.8
744,18049,IN,Fulton County,14.4
745,18051,IN,Gibson County,17.4
746,18053,IN,Grant County,17.1
747,18055,IN,Greene County,14.8
748,18057,IN,Hamilton County,57.8
749,18059,IN,Hancock County,30.3
750,18061,IN,Harrison County,17.4
751,18063,IN,Hendricks County,36.3
752,18065,IN,Henry County,16.6
753,18067,IN,Howard County,21.2
754,18069,IN,Huntington County,19.0
755,18071,IN,Jackson County,15.5
756,18073,IN,Jasper County,14.9
757,18075,IN,Jay County,10.6
758,18077,IN,Jefferson County,17.9
759,18079,IN,Jennings County,11.1
760,18081,IN,Johnson County,31.8
761,18083,IN,Knox County,16.4
762,18085,IN,Kosciusko County,22.7
763,18087,IN,LaGrange County,10.4
