,2019,per_change,State,County Name,FIPS State,FIPS County
2145,"5,495",-7.288678927,Oklahoma,Craig,40,35
2146,"120,749",-2.698673629,Oklahoma,Creek,40,37
2147,"5,666",-8.465266559,Oklahoma,Custer,40,39
2148,"14,142",-5.889399082000001,Oklahoma,Delaware,40,41
2149,"71,522",2.18596411,Oklahoma,Dewey,40,43
2150,"29,003",5.312273057,Oklahoma,Ellis,40,45
2151,"43,009",3.641139332,Oklahoma,Garfield,40,47
2152,"4,891",1.683991684,Oklahoma,Garvin,40,49
2153,"3,859",-7.03444953,Oklahoma,Grady,40,51
2154,"61,056",0.785737867,Oklahoma,Grant,40,53
2155,"27,711",0.507779914,Oklahoma,Greer,40,55
2156,"55,834",6.492466145,Oklahoma,Harmon,40,57
2157,"4,333",-4.390997352,Oklahoma,Harper,40,59
2158,"5,712",-8.446866485,Oklahoma,Haskell,40,61
2159,"2,653",-9.206023272000001,Oklahoma,Hughes,40,63
2160,"3,688",0.162954916,Oklahoma,Jackson,40,65
2161,"12,627",-1.15851272,Oklahoma,Jefferson,40,67
2162,"13,279",-5.15,Oklahoma,Johnston,40,69
2163,"24,530",-7.244951978,Oklahoma,Kay,40,71
2164,"6,002",-7.262051916,Oklahoma,Kingfisher,40,73
2165,"11,085",1.168202975,Oklahoma,Kiowa,40,75
2166,"43,538",-6.494566385,Oklahoma,Latimer,40,77
2167,"15,765",4.925124792,Oklahoma,Le Flore,40,79
2168,"8,708",-7.812830827999999,Oklahoma,Lincoln,40,81
2169,"10,073",-9.707780567,Oklahoma,Logan,40,83
2170,"49,853",-1.0499781670000001,Oklahoma,Love,40,85
2171,"34,877",1.7593511119999998,Oklahoma,Mcclain,40,87
2172,"48,011",14.71066087,Oklahoma,McCurtain,40,89
2173,"10,253",8.889124894,Oklahoma,McIntosh,40,91
2174,"40,474",17.30574153,Oklahoma,Major,40,93
2175,"32,832",-0.971225192,Oklahoma,Marshall,40,95
2176,"19,596",-3.2152911539999995,Oklahoma,Mayes,40,97
2177,"7,629",1.3685888919999998,Oklahoma,Murray,40,99
2178,"16,931",6.901123879,Oklahoma,Muskogee,40,101
2179,"41,100",-0.40226821100000004,Oklahoma,Noble,40,103
2180,"14,073",4.337188612,Oklahoma,Nowata,40,105
2181,"67,997",-4.225530656,Oklahoma,Okfuskee,40,107
2182,"11,131",-3.76102369,Oklahoma,Oklahoma,40,109
2183,"10,076",-4.365983295,Oklahoma,Okmulgee,40,111
2184,"11,993",-1.6241489619999998,Oklahoma,Osage,40,113
2185,"797,434",11.00370971,Oklahoma,Ottawa,40,115
2186,"38,465",-3.986321202,Oklahoma,Pawnee,40,117
2187,"46,963",-1.0742948620000001,Oklahoma,Payne,40,119
2188,"31,127",-2.263878423,Oklahoma,Pittsburg,40,121
2189,"16,376",-1.170790585,Oklahoma,Pontotoc,40,123
2190,"81,784",5.736486224,Oklahoma,Pottawatomie,40,125
2191,"43,654",-4.741746132,Oklahoma,Pushmataha,40,127
2192,"38,284",2.123346137,Oklahoma,Roger Mills,40,129
2193,"72,592",4.5346543210000005,Oklahoma,Rogers,40,131
2194,"11,096",-4.1630678869999995,Oklahoma,Seminole,40,133
2195,"3,583",-1.754867014,Oklahoma,Sequoyah,40,135
2196,"92,459",6.379869756000001,Oklahoma,Stephens,40,137
2197,"24,258",-4.803390629,Oklahoma,Texas,40,139
2198,"41,569",-2.024606392,Oklahoma,Tillman,40,141
2199,"43,143",-4.226696561,Oklahoma,Tulsa,40,143
2200,"19,983",-3.183139535,Oklahoma,Wagoner,40,145
2201,"7,250",-9.272932049,Oklahoma,Washington,40,147
2202,"651,552",7.974744378,Oklahoma,Washita,40,149
2203,"81,289",11.229851400000001,Oklahoma,Woods,40,151
2204,"51,527",1.074952431,Oklahoma,Woodward,40,153
2205,"10,916",-5.55459422,Oregon,Baker,41,1
2206,"8,793",-0.957422843,Oregon,Benton,41,3
2207,"20,211",0.632344155,Oregon,Clackamas,41,5
2208,"16,124",-0.043394706,Oregon,Clatsop,41,7
2209,"93,053",8.730909898,Oregon,Columbia,41,9
2210,"418,187",11.22113001,Oregon,Coos,41,11
2211,"40,224",8.637173877999999,Oregon,Crook,41,13
2212,"52,354",6.0806840520000005,Oregon,Curry,41,15
2213,"64,487",2.271033225,Oregon,Deschutes,41,17
2214,"24,404",16.33139479,Oregon,Douglas,41,19
2215,"22,925",2.5084957969999997,Oregon,Gilliam,41,21
2216,"197,692",25.33728951,Oregon,Grant,41,23
2217,"110,980",3.060807548,Oregon,Harney,41,25
2218,"1,912",2.082221036,Oregon,Hood River,41,27
2219,"7,199",-3.2912412680000003,Oregon,Jackson,41,29
2220,"7,393",-0.390730261,Oregon,Jefferson,41,31
2221,"23,382",4.636176497,Oregon,Josephine,41,33
2222,"220,944",8.730143107,Oregon,Klamath,41,35
2223,"24,658",13.50057537,Oregon,Lake,41,37
2224,"87,487",5.764092893,Oregon,Lane,41,39
2225,"68,238",2.7928416489999996,Oregon,Lincoln,41,41
2226,"7,869",-0.20291693100000002,Oregon,Linn,41,43
2227,"382,067",8.632803059,Oregon,Malheur,41,45
2228,"49,962",8.535181283,Oregon,Marion,41,47
2229,"129,749",11.19976689,Oregon,Morrow,41,49
2230,"30,571",-2.378975604,Oregon,Multnomah,41,51
2231,"347,818",10.30005898,Oregon,Polk,41,53
2232,"11,603",3.8299776289999996,Oregon,Sherman,41,55
2233,"812,855",10.57055333,Oregon,Tillamook,41,57
2234,"86,085",14.17108753,Oregon,Umatilla,41,59
2235,"1,780",0.7927519820000001,Oregon,Union,41,61
2236,"27,036",7.056307912,Oregon,Wallowa,41,63
2237,"77,950",2.718515688,Oregon,Wasco,41,65
2238,"26,835",4.237880671,Oregon,Washington,41,67
2239,"7,208",2.853881279,Oregon,Wheeler,41,69
2240,"26,682",5.834754671000001,Oregon,Yamhill,41,71
2241,"601,592",13.53748712,Pennsylvania,Adams,42,1
2242,"1,332",-7.435719249,Pennsylvania,Allegheny,42,3
2243,"107,100",7.946298983999999,Pennsylvania,Armstrong,42,5
2244,"103,009",1.5587411759999998,Pennsylvania,Beaver,42,7
2245,"1,216,045",-0.5933117139999999,Pennsylvania,Bedford,42,9
2246,"64,735",-6.261312791,Pennsylvania,Berks,42,11
2247,"163,929",-3.871436865,Pennsylvania,Blair,42,13
2248,"47,888",-3.792992607,Pennsylvania,Bradford,42,15
2249,"421,164",2.331073693,Pennsylvania,Bucks,42,17
2250,"121,829",-4.159947135,Pennsylvania,Butler,42,19
2251,"60,323",-3.791068581,Pennsylvania,Cambria,42,21
2252,"628,270",0.482042555,Pennsylvania,Cameron,42,23
2253,"187,853",2.160648249,Pennsylvania,Carbon,42,25
2254,"130,192",-9.396986672999999,Pennsylvania,Centre,42,27
2255,"4,447",-12.546706,Pennsylvania,Chester,42,29
2256,"64,182",-1.627735884,Pennsylvania,Clarion,42,31
2257,"162,385",5.441381773,Pennsylvania,Clearfield,42,33
2258,"524,989",5.180182436,Pennsylvania,Clinton,42,35
2259,"38,438",-3.876162849,Pennsylvania,Columbia,42,37
2260,"79,255",-2.88448578,Pennsylvania,Crawford,42,39
2261,"38,632",-1.582044684,Pennsylvania,Cumberland,42,41
2262,"64,964",-3.46959093,Pennsylvania,Dauphin,42,43
2263,"84,629",-4.643380282,Pennsylvania,Delaware,42,45
2264,"253,370",7.639759205,Pennsylvania,Elk,42,47
2265,"278,299",3.794111724,Pennsylvania,Erie,42,49
2266,"566,747",1.429959714,Pennsylvania,Fayette,42,51
2267,"29,910",-6.373254867999999,Pennsylvania,Forest,42,53
2268,"269,728",-3.8690730760000003,Pennsylvania,Franklin,42,55
2269,"129,274",-5.363796751000001,Pennsylvania,Fulton,42,57
2270,"7,247",-5.9929952,Pennsylvania,Greene,42,59
2271,"155,027",3.606204597,Pennsylvania,Huntingdon,42,61
2272,"14,530",-2.115332794,Pennsylvania,Indiana,42,63
2273,"36,233",-6.338374047,Pennsylvania,Jefferson,42,65
2274,"45,144",-1.860869565,Pennsylvania,Juniata,42,67
2275,"84,073",-5.413736851,Pennsylvania,Lackawanna,42,69
2276,"43,425",-3.90360486,Pennsylvania,Lancaster,42,71
2277,"24,763",0.511425904,Pennsylvania,Lawrence,42,73
2278,"209,674",-2.211132617,Pennsylvania,Lebanon,42,75
2279,"545,724",5.059457919,Pennsylvania,Lehigh,42,77
2280,"85,512",-6.192612745,Pennsylvania,Luzerne,42,79
2281,"141,793",6.134868298,Pennsylvania,Lycoming,42,81
2282,"369,318",5.617501966,Pennsylvania,McKean,42,83
2283,"317,417",-1.087234268,Pennsylvania,Mercer,42,85
2284,"113,299",-2.41425643,Pennsylvania,Mifflin,42,87
2285,"40,625",-6.52539058,Pennsylvania,Monroe,42,89
2286,"109,424",-6.205052159,Pennsylvania,Montgomery,42,91
2287,"46,138",-1.158979413,Pennsylvania,Montour,42,93
2288,"170,271",0.253177972,Pennsylvania,Northampton,42,95
2289,"830,915",3.88515203,Pennsylvania,Northumberland,42,97
2290,"18,230",-0.142418931,Pennsylvania,Perry,42,99
2291,"305,285",2.543733541,Pennsylvania,Philadelphia,42,101
2292,"90,843",-3.845421059,Pennsylvania,Pike,42,103
2293,"46,272",0.742417975,Pennsylvania,Potter,42,105
2294,"1,584,064",3.8041640560000003,Pennsylvania,Schuylkill,42,107
2295,"55,809",-2.666643413,Pennsylvania,Snyder,42,109
2296,"16,526",-5.2788445,Pennsylvania,Somerset,42,111
2297,"141,359",-4.673949693,Pennsylvania,Sullivan,42,113
2298,"40,372",1.6389315480000002,Pennsylvania,Susquehanna,42,115
2299,"73,447",-5.511314662,Pennsylvania,Tioga,42,117
2300,"6,066",-5.6462902470000005,Pennsylvania,Union,42,119
2301,"40,328",-6.921780876000001,Pennsylvania,Venango,42,121
2302,"40,591",-3.133352425,Pennsylvania,Warren,42,123
2303,"44,923",-0.088962035,Pennsylvania,Washington,42,125
2304,"50,668",-7.856259548,Pennsylvania,Wayne,42,127
2305,"39,191",-6.266293559,Pennsylvania,Westmoreland,42,129
2306,"206,865",-0.47342060799999997,Pennsylvania,Wyoming,42,131
2307,"51,361",-2.859682636,Pennsylvania,York,42,133
2308,"348,899",-4.42982324,Rhode Island,Bristol,44,1
2309,"26,794",-5.2646466080000005,Rhode Island,Kent,44,3
2310,"449,058",3.2281645460000004,Rhode Island,Newport,44,5
2311,"48,479",-2.738544258,Rhode Island,Providence,44,7
2312,"164,292",-1.093860056,Rhode Island,Washington,44,9
2313,"82,082",-1.273739791,South Carolina,Abbeville,45,1
2314,"638,931",1.938476118,South Carolina,Aiken,45,3
2315,"125,577",-1.189717442,South Carolina,Allendale,45,5
2316,"24,527",-3.4977966639999996,South Carolina,Anderson,45,7
2317,"170,872",6.7089658960000005,South Carolina,Bamberg,45,9
2318,"8,688",-16.61387849,South Carolina,Barnwell,45,11
2319,"202,558",8.364986465,South Carolina,Beaufort,45,13
2320,"14,066",-11.93338342,South Carolina,Berkeley,45,15
2321,"20,866",-7.758277707,South Carolina,Calhoun,45,17
2322,"192,122",18.43372231,South Carolina,Charleston,45,19
2323,"227,907",27.76989791,South Carolina,Cherokee,45,21
2324,"14,553",-4.117802082,South Carolina,Chester,45,23
2325,"411,406",17.50159942,South Carolina,Chesterfield,45,25
2326,"57,300",3.265570934,South Carolina,Clarendon,45,27
2327,"32,244",-2.7594318280000003,South Carolina,Colleton,45,29
2328,"45,650",-2.294422328,South Carolina,Darlington,45,31
2329,"33,745",-3.4450198860000003,South Carolina,Dillon,45,33
2330,"37,677",-3.111579705,South Carolina,Dorchester,45,35
2331,"66,618",-2.904782032,South Carolina,Edgefield,45,37
2332,"30,479",-4.928413238,South Carolina,Fairfield,45,39
2333,"162,809",19.58587966,South Carolina,Florence,45,41
2334,"27,260",1.094010755,South Carolina,Georgetown,45,43
2335,"22,347",-6.728160608,South Carolina,Greenville,45,45
2336,"138,293",0.9695907709999999,South Carolina,Greenwood,45,47
2337,"62,680",3.927973338,South Carolina,Hampton,45,49
2338,"523,542",16.03041593,South Carolina,Horry,45,51
2339,"70,811",1.6070941730000001,South Carolina,Jasper,45,53
2340,"19,222",-8.857278331,South Carolina,Kershaw,45,55
2341,"354,081",31.55722173,South Carolina,Lancaster,45,57
2342,"30,073",21.30611916,South Carolina,Laurens,45,59
2343,"66,551",8.047861805,South Carolina,Lee,45,61
2344,"98,012",27.86786865,South Carolina,Lexington,45,63
2345,"67,493",1.4733961780000002,South Carolina,McCormick,45,65
2346,"16,828",-12.47269323,South Carolina,Marion,45,67
2347,"298,750",13.82990478,South Carolina,Marlboro,45,69
2348,"9,463",-7.488513051,South Carolina,Newberry,45,71
2349,"30,657",-7.262992317,South Carolina,Oconee,45,73
2350,"26,118",-9.735614307999999,South Carolina,Orangeburg,45,75
2351,"38,440",2.4793388430000003,South Carolina,Pickens,45,77
2352,"79,546",7.082183483,South Carolina,Richland,45,79
2353,"86,175",-6.845894409,South Carolina,Saluda,45,81
2354,"126,884",6.28135863,South Carolina,Spartanburg,45,83
2355,"415,759",8.150874683,South Carolina,Sumter,45,85
2356,"20,473",3.086606244,South Carolina,Union,45,87
2357,"319,785",12.47995104,South Carolina,Williamsburg,45,89
2358,"106,721",-0.710796855,South Carolina,York,45,91
2359,"27,316",-5.719117799,South Dakota,Aurora,46,3
2360,"30,368",-11.74658529,South Dakota,Beadle,46,5
2361,"280,979",24.30664006,South Dakota,Bennett,46,7
2362,"2,751",1.512915129,South Dakota,Bon Homme,46,9
2363,"18,453",6.057819415,South Dakota,Brookings,46,11
2364,"3,365",-1.9236374230000002,South Dakota,Brown,46,13
2365,"6,901",-2.348945804,South Dakota,Brule,46,15
2366,"35,077",9.732215479,South Dakota,Buffalo,46,17
2367,"38,839",6.315011497,South Dakota,Butte,46,19
2368,"5,297",0.79923882,South Dakota,Campbell,46,21
2369,"1,962",2.56142185,South Dakota,Charles Mix,46,23
2370,"10,429",3.134889241,South Dakota,Clark,46,25
2371,"1,376",-6.139154161,South Dakota,Clay,46,27
2372,"9,292",1.763224181,South Dakota,Codington,46,29
2373,"3,736",1.219181794,South Dakota,Corson,46,31
2374,"14,070",1.4712245780000002,South Dakota,Custer,46,33
2375,"28,009",2.879706152,South Dakota,Davison,46,35
2376,"4,086",1.1386138609999998,South Dakota,Day,46,37
2377,"8,972",9.174981747,South Dakota,Deuel,46,39
2378,"19,775",1.3894585730000002,South Dakota,Dewey,46,41
2379,"5,424",-5.008756567,South Dakota,Douglas,46,43
2380,"4,351",-0.297891842,South Dakota,Edmunds,46,45
2381,"5,892",11.14883984,South Dakota,Fall River,46,47
2382,"2,921",-2.633333333,South Dakota,Faulk,46,49
2383,"3,829",-5.944485384,South Dakota,Grant,46,51
2384,"6,713",-5.3707358329999995,South Dakota,Gregory,46,53
2385,"2,299",-2.7495769880000003,South Dakota,Haakon,46,55
2386,"7,052",-4.158738788,South Dakota,Hamlin,46,57
2387,"4,185",-2.0135799580000002,South Dakota,Hand,46,59
2388,"1,899",-1.961796593,South Dakota,Hanson,46,61
2389,"6,164",4.492286828,South Dakota,Harding,46,63
2390,"3,191",-6.967930029,South Dakota,Hughes,46,65
2391,"3,453",3.6314525810000005,South Dakota,Hutchinson,46,67
2392,"1,298",3.4262948210000004,South Dakota,Hyde,46,69
2393,"17,526",2.960874163,South Dakota,Jackson,46,71
2394,"7,291",-0.708157429,South Dakota,Jerauld,46,73
2395,"1,301",-8.38028169,South Dakota,Jones,46,75
2396,"3,344",10.363036300000001,South Dakota,Kingsbury,46,77
2397,"2,013",-2.80057943,South Dakota,Lake,46,79
2398,903,-10.23856859,South Dakota,Lawrence,46,81
2399,"4,939",-4.041189042,South Dakota,Lincoln,46,83
2400,"12,797",14.23852883,South Dakota,Lyman,46,85
2401,"25,844",7.281029472999999,South Dakota,McCook,46,87
2402,"61,128",36.37641389,South Dakota,McPherson,46,89
2403,"3,781",0.69241012,South Dakota,Marshall,46,91
2404,"5,586",-0.569597722,South Dakota,Meade,46,93
2405,"2,379",-3.253355022,South Dakota,Mellette,46,95
2406,"4,935",5.992268041,South Dakota,Miner,46,97
2407,"28,332",11.36792453,South Dakota,Minnehaha,46,99
2408,"2,061",0.881057269,South Dakota,Moody,46,101
2409,"2,216",-7.24152365,South Dakota,Pennington,46,103
2410,"193,134",13.96084355,South Dakota,Perkins,46,105
2411,"6,576",1.278299707,South Dakota,Potter,46,107
2412,"14,177",4.350066245,South Dakota,Roberts,46,109
2413,"113,775",12.693145800000002,South Dakota,Sanborn,46,111
2414,"2,865",-4.212637914,South Dakota,Shannon,46,113
2415,"2,153",-7.754927164,South Dakota,Spink,46,115
2416,"10,394",2.43421701,South Dakota,Stanley,46,117
2417,"2,344",-0.467091295,South Dakota,Sully,46,119
2418,"6,376",-0.607950117,South Dakota,Todd,46,121
2419,"3,098",4.450438301,South Dakota,Tripp,46,123
2420,"1,391",1.68128655,South Dakota,Turner,46,125
2421,"10,177",5.900104057999999,South Dakota,Union,46,127
2422,"5,441",-3.682067623,South Dakota,Walworth,46,129
2423,"8,384",0.41921188200000004,South Dakota,Yankton,46,135
2424,"15,932",10.65425754,South Dakota,Ziebach,46,137
2425,"5,435",-0.055167340999999995,Tennessee,Anderson,47,1
2426,"22,814",1.675728675,Tennessee,Bedford,47,3
2427,"2,756",-1.6065690819999998,Tennessee,Benton,47,5
2428,"76,978",2.5252390719999998,Tennessee,Bledsoe,47,7
2429,"49,713",10.33357747,Tennessee,Blount,47,9
2430,"16,160",-2.007155418,Tennessee,Bradley,47,11
2431,"15,064",17.01102998,Tennessee,Campbell,47,13
2432,"133,088",8.115485223,Tennessee,Cannon,47,15
2433,"108,110",9.283707012999999,Tennessee,Carroll,47,17
2434,"39,842",-2.163396606,Tennessee,Carter,47,19
2435,"14,678",6.2622167520000005,Tennessee,Cheatham,47,21
2436,"27,767",-2.5240468999999996,Tennessee,Chester,47,23
2437,"56,391",-1.7287349909999998,Tennessee,Claiborne,47,25
2438,"40,667",3.981079008,Tennessee,Clay,47,27
2439,"17,297",0.886555847,Tennessee,Cocke,47,29
2440,"31,959",-0.785421582,Tennessee,Coffee,47,31
2441,"7,615",-3.0306889089999998,Tennessee,Crockett,47,33
2442,"36,004",1.015655687,Tennessee,Cumberland,47,35
2443,"56,520",7.039372762999999,Tennessee,Davidson,47,37
2444,"14,230",-2.3737650930000003,Tennessee,Decatur,47,39
2445,"60,520",7.955761684,Tennessee,Dekalb,47,41
2446,"694,144",10.78687049,Tennessee,Dickson,47,43
2447,"11,663",-0.740425532,Tennessee,Dyer,47,45
2448,"20,490",9.44343553,Tennessee,Fayette,47,47
2449,"53,948",8.656596172999999,Tennessee,Fentress,47,49
2450,"37,159",-3.055048265,Tennessee,Franklin,47,51
2451,"41,133",7.008506985,Tennessee,Gibson,47,53
2452,"18,523",3.1232602160000003,Tennessee,Giles,47,55
2453,"42,208",2.785895188,Tennessee,Grainger,47,57
2454,"49,133",-1.114979773,Tennessee,Greene,47,59
2455,"29,464",-0.040711087,Tennessee,Grundy,47,61
2456,"23,320",2.93079096,Tennessee,Hamblen,47,63
2457,"69,069",0.35452233899999996,Tennessee,Hamilton,47,65
2458,"13,427",-2.178347661,Tennessee,Hancock,47,67
2459,"64,934",3.837912176,Tennessee,Hardeman,47,69
2460,"367,804",9.310294612,Tennessee,Hardin,47,71
2461,"6,620",-2.804287182,Tennessee,Hawkins,47,73
2462,"25,050",-8.056524133,Tennessee,Haywood,47,75
2463,"25,652",-1.3688095969999998,Tennessee,Henderson,47,77
2464,"56,786",-0.07039031400000001,Tennessee,Henry,47,79
2465,"17,304",-7.991705216000001,Tennessee,Hickman,47,81
2466,"28,117",1.213102952,Tennessee,Houston,47,83
2467,"32,345",-0.012365143,Tennessee,Humphreys,47,85
2468,"25,178",1.9765087080000001,Tennessee,Jackson,47,87
2469,"8,201",-2.7049472060000004,Tennessee,Jefferson,47,89
2470,"18,582",0.253574319,Tennessee,Johnson,47,91
2471,"11,786",1.3065153859999998,Tennessee,Knox,47,93
2472,"54,495",5.471471704,Tennessee,Lake,47,95
2473,"17,788",-2.478070175,Tennessee,Lauderdale,47,97
2474,"470,313",8.803266553,Tennessee,Lawrence,47,99
2475,"7,016",-10.41879469,Tennessee,Lewis,47,101
2476,"25,633",-7.867874344,Tennessee,Lincoln,47,103
2477,"44,142",5.461582569,Tennessee,Loudon,47,105
2478,"12,268",0.805258833,Tennessee,McMinn,47,107
2479,"34,366",3.034118846,Tennessee,McNairy,47,109
2480,"54,068",11.34037602,Tennessee,Macon,47,111
2481,"53,794",2.882169564,Tennessee,Madison,47,113
2482,"25,694",-1.48761598,Tennessee,Marion,47,115
2483,"24,602",10.69018267,Tennessee,Marshall,47,117
2484,"97,984",-0.324506882,Tennessee,Maury,47,119
2485,"28,907",2.427184466,Tennessee,Meigs,47,121
2486,"34,375",12.29623338,Tennessee,Monroe,47,123
2487,"96,387",19.09627836,Tennessee,Montgomery,47,125
2488,"12,422",5.575386707000001,Tennessee,Moore,47,127
2489,"46,545",4.600206751,Tennessee,Morgan,47,129
2490,"208,993",21.25236421,Tennessee,Obion,47,131
2491,"6,488",2.3021128980000003,Tennessee,Overton,47,133
2492,"21,403",-2.651687437,Tennessee,Perry,47,135
2493,"30,069",-5.464205992,Tennessee,Pickett,47,137
2494,"22,241",0.720043474,Tennessee,Polk,47,139
2495,"8,076",1.84110971,Tennessee,Putnam,47,141
2496,"5,048",-0.747149037,Tennessee,Rhea,47,143
2497,"16,832",0.06539444700000001,Tennessee,Roane,47,145
2498,"80,245",10.92909772,Tennessee,Robertson,47,147
2499,"33,167",4.28562445,Tennessee,Rutherford,47,149
2500,"53,382",-1.5237603309999999,Tennessee,Scott,47,151
2501,"71,813",8.284202114,Tennessee,Sequatchie,47,153
2502,"332,285",26.54234009,Tennessee,Sevier,47,155
2503,"22,068",-0.737675423,Tennessee,Shelby,47,157
2504,"15,026",6.408894554,Tennessee,Smith,47,159
2505,"98,250",9.507356219,Tennessee,Stewart,47,161
2506,"937,166",1.022333084,Tennessee,Sullivan,47,163
2507,"20,157",5.25848564,Tennessee,Sumner,47,165
2508,"13,715",3.019604897,Tennessee,Tipton,47,167
2509,"158,348",0.9872448979999999,Tennessee,Trousdale,47,169
2510,"191,283",19.08002042,Tennessee,Unicoi,47,171
2511,"61,599",0.972035537,Tennessee,Union,47,173
2512,"11,284",43.48931841,Tennessee,Van Buren,47,175
2513,"17,883",-2.337392824,Tennessee,Warren,47,177
2514,"19,972",4.527136651,Tennessee,Washington,47,179
2515,"5,872",5.649514214,Tennessee,Wayne,47,181
2516,"41,277",3.6485536360000004,Tennessee,Weakley,47,183
2517,"129,375",5.129080227,Tennessee,White,47,185
2518,"16,673",-2.067547724,Tennessee,Williamson,47,187
2519,"33,328",-4.817935171,Tennessee,Wilson,47,189
2520,"27,345",5.80792447,Texas,Anderson,48,1
2521,"238,412",30.08288001,Texas,Andrews,48,3
2522,"144,657",26.82313128,Texas,Angelina,48,5
2523,"57,735",-1.226647506,Texas,Aransas,48,7
2524,"18,705",26.50480184,Texas,Archer,48,9
2525,"86,715",-0.064537691,Texas,Armstrong,48,11
2526,"23,510",1.519993091,Texas,Atascosa,48,13
2527,"8,553",-5.606445205,Texas,Austin,48,15
2528,"1,887",-0.736454498,Texas,Bailey,48,17
2529,"51,153",13.86817443,Texas,Bandera,48,19
2530,"30,032",5.7018161339999995,Texas,Bastrop,48,21
2531,"7,000",-2.30286113,Texas,Baylor,48,23
2532,"23,112",12.81300337,Texas,Bee,48,25
2533,"88,723",19.54538718,Texas,Bell,48,27
2534,"3,509",-5.823939882,Texas,Bexar,48,29
2535,"32,565",2.2095979409999997,Texas,Blanco,48,31
2536,"362,924",17.01224211,Texas,Borden,48,33
2537,"2,003,554",16.84022624,Texas,Bosque,48,35
2538,"11,931",13.81283984,Texas,Bowie,48,37
2539,654,2.028081123,Texas,Brazoria,48,39
2540,"18,685",2.569028929,Texas,Brazos,48,41
2541,"93,245",0.735707186,Texas,Brewster,48,43
2542,"374,264",19.52848296,Texas,Briscoe,48,45
2543,"229,211",17.62795018,Texas,Brooks,48,47
2544,"9,203",-0.314124783,Texas,Brown,48,49
2545,"1,546",-5.558949297000001,Texas,Burleson,48,51
2546,"7,093",-1.799806175,Texas,Burnet,48,53
2547,"37,864",-0.635070593,Texas,Caldwell,48,55
2548,"18,443",7.307848956,Texas,Calhoun,48,57
2549,"48,155",12.74613097,Texas,Callahan,48,59
2550,"43,664",14.73919327,Texas,Cameron,48,61
2551,"21,290",-0.43026845,Texas,Camp,48,63
2552,"13,943",2.9383536360000004,Texas,Carson,48,65
2553,"423,163",4.172174834,Texas,Cass,48,67
2554,"13,094",5.588259011,Texas,Castro,48,69
2555,"5,926",-4.172056921,Texas,Chambers,48,71
2556,"30,026",-1.453936788,Texas,Cherokee,48,73
2557,"7,530",-6.610442762999999,Texas,Childress,48,75
2558,"43,837",24.86683567,Texas,Clay,48,77
2559,"52,646",3.5645434160000002,Texas,Cochran,48,79
2560,"7,306",3.763669933,Texas,Coke,48,81
2561,"10,471",-2.631578947,Texas,Coleman,48,83
2562,"2,853",-8.762392069,Texas,Collin,48,85
2563,"3,387",2.110340669,Texas,Collingsworth,48,87
2564,"8,175",-8.073765883,Texas,Colorado,48,89
2565,"1,034,730",32.4167956,Texas,Comal,48,91
2566,"2,920",-4.481517828,Texas,Comanche,48,93
2567,"21,493",2.9752778839999996,Texas,Concho,48,95
2568,"156,209",43.94489495,Texas,Cooke,48,97
2569,"13,635",-2.3280802290000002,Texas,Coryell,48,99
2570,"2,726",-33.30070957,Texas,Cottle,48,101
2571,"41,257",7.33947341,Texas,Crane,48,103
2572,"75,951",0.632005724,Texas,Crockett,48,105
2573,"1,398",-7.171314741000001,Texas,Crosby,48,107
2574,"4,797",9.645714286,Texas,Culberson,48,109
2575,"3,464",-6.856681903999999,Texas,Dallam,48,111
2576,"5,737",-5.267503303,Texas,Dallas,48,113
2577,"2,171",-9.466221852,Texas,Dawson,48,115
2578,"7,287",8.76119403,Texas,Deaf Smith,48,117
2579,"2,635,516",11.323925099999999,Texas,Delta,48,119
2580,"12,728",-7.9881442929999995,Texas,Denton,48,121
2581,"18,546",-4.263886021,Texas,De Witt,48,123
2582,"5,331",1.892201835,Texas,Dickens,48,125
2583,"887,207",33.90651672,Texas,Dimmit,48,127
2584,"20,160",0.313479624,Texas,Donley,48,129
2585,"2,211",-9.422367882,Texas,Duval,48,131
2586,"10,124",1.280512205,Texas,Eastland,48,133
2587,"3,278",-12.02361782,Texas,Ector,48,135
2588,"11,157",-5.2644985989999995,Texas,Edwards,48,137
2589,"18,360",-1.194704553,Texas,Ellis,48,139
2590,"166,223",21.21033135,Texas,El Paso,48,141
2591,"1,932",-3.496503497,Texas,Erath,48,143
2592,"184,826",23.53853352,Texas,Falls,48,145
2593,"839,238",4.821809743,Texas,Fannin,48,147
2594,"42,698",12.67449532,Texas,Fayette,48,149
2595,"17,297",-3.1685607119999997,Texas,Fisher,48,151
2596,"35,514",4.7301680919999995,Texas,Floyd,48,153
2597,"25,346",3.2339524280000003,Texas,Foard,48,155
2598,"3,830",-3.7204625439999996,Texas,Fort Bend,48,157
2599,"5,712",-11.38690661,Texas,Franklin,48,159
2600,"1,155",-13.54790419,Texas,Freestone,48,161
2601,"811,688",38.82151329,Texas,Frio,48,163
2602,"10,725",1.169700972,Texas,Gaines,48,165
2603,"19,717",-0.504617248,Texas,Galveston,48,167
2604,"20,306",17.94156938,Texas,Garza,48,169
2605,"21,492",22.62923656,Texas,Gillespie,48,171
2606,"342,139",17.4476163,Texas,Glasscock,48,173
2607,"6,229",-3.5907754219999997,Texas,Goliad,48,175
2608,"26,988",8.699855002,Texas,Gonzales,48,177
2609,"1,409",14.92659054,Texas,Gray,48,179
